provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
430001,"Acrospire Networks, LLC",72,LBR Fixed Wireless,1464,1659,570,644
430004,"EnerMuscle Marketing, LLC",70,Unlicensed Fixed Wireless,46377,53924,46377,53924
430005,Atherton Fiber LLC,50,Fiber to the Premises,4430,5147,205,478
430010,Bayfield Wireless,70,Unlicensed Fixed Wireless,1180,1440,1180,1440
430010,Bayfield Wireless,71,Licensed Fixed Wireless,6379,8154,6379,8154
430011,"Beacon Broadband, Inc.",50,Fiber to the Premises,3642,4792,691,1475
430011,"Beacon Broadband, Inc.",70,Unlicensed Fixed Wireless,448,537,141,192
430013,"Black Pearl Holdings, LLC",70,Unlicensed Fixed Wireless,397,507,397,507
430014,"BlueNet Communications, LLC",70,Unlicensed Fixed Wireless,194828,382391,194828,382391
430017,"C&C Wireless Puerto Rico, Inc.",70,Unlicensed Fixed Wireless,182511,358255,182511,358255
430018,Canebrake Connections LLC,70,Unlicensed Fixed Wireless,32850,38374,32850,38374
430018,Canebrake Connections LLC,72,LBR Fixed Wireless,32210,44822,32210,44822
430019,EV Holdings 1 LLC,70,Unlicensed Fixed Wireless,104880,135072,56421,74009
430019,EV Holdings 1 LLC,71,Licensed Fixed Wireless,49610,62563,49610,62563
430021,Coast Electric Power Association,50,Fiber to the Premises,50382,56219,50382,56219
430026,"Satellite Center, LLC",70,Unlicensed Fixed Wireless,4827,5272,733,874
430028,Delta Electric Power Association,50,Fiber to the Premises,11486,13655,11486,13655
430030,East Mississippi Electric Power Association,50,Fiber to the Premises,34757,38557,34757,38557
430031,"Everywhere Wireless, LLC",71,Licensed Fixed Wireless,502,20830,502,20830
430033,Alcorn County Electric Power Association,50,Fiber to the Premises,16377,18730,16377,18730
430034,"Force Broadband, LLC",50,Fiber to the Premises,2294,2700,2294,2700
430034,"Force Broadband, LLC",70,Unlicensed Fixed Wireless,43789,58098,43789,58098
430035,"Foster Communications, LLC",70,Unlicensed Fixed Wireless,141,148,13,20
430036,FOX IS LLP,70,Unlicensed Fixed Wireless,6408,7845,4916,6284
430037,"Further Reach, Inc.",70,Unlicensed Fixed Wireless,6417,8958,4755,6782
430040,Grice Enterprise LLC,70,Unlicensed Fixed Wireless,3997,4548,3997,4548
430041,Hancock Telephone Company,50,Fiber to the Premises,432,462,432,462
430042,"Helio Broadband, LLC",10,Copper,31,1485,31,1485
430044,"HRcom, Inc.",50,Fiber to the Premises,0,0,66,106
430044,"HRcom, Inc.",70,Unlicensed Fixed Wireless,30463,44398,30463,44398
430051,"Lynches River Communications, Inc.",50,Fiber to the Premises,20774,23170,20774,23170
430052,"MCEC Fiber, Inc.",50,Fiber to the Premises,7075,8509,7075,8509
430054,Milan Department of Public Utilities,50,Fiber to the Premises,2392,2691,2392,2691
430055,MORnet Communications,70,Unlicensed Fixed Wireless,5374,6442,0,0
430056,"M-Pulse Fiber, LLC",50,Fiber to the Premises,10210,13251,10210,13251
430059,"Netrix, LLC",40,Cable,0,0,20,85
430059,"Netrix, LLC",50,Fiber to the Premises,0,0,56,824
430060,"New Hampshire Electric Cooperative, Inc.",50,Fiber to the Premises,4760,5436,4760,5436
430061,Nexus Air Fiber LLC,70,Unlicensed Fixed Wireless,13761,15447,13761,15447
430062,Northern Broadband,50,Fiber to the Premises,11,11,11,11
430062,Northern Broadband,70,Unlicensed Fixed Wireless,4330,4393,4330,4393
430063,North East Fiber LLC,50,Fiber to the Premises,22026,27693,3976,7745
430065,PCs for People,70,Unlicensed Fixed Wireless,75079,147711,75079,147711
430066,Plains Broadband LLC,70,Unlicensed Fixed Wireless,281,342,0,0
430068,Real Internet LLC,10,Copper,1,1,1,1
430068,Real Internet LLC,70,Unlicensed Fixed Wireless,26,29,25,28
430069,Roanoke Valley Broadband Authority,50,Fiber to the Premises,0,0,7249,13523
430071,Orange County Broadband Authority,50,Fiber to the Premises,8952,9768,8952,9768
430073,Silver Rapid LLC,70,Unlicensed Fixed Wireless,4602,5479,4602,5479
430074,Skynet Wireless,70,Unlicensed Fixed Wireless,45768,58688,45768,58688
430076,Space Exploration Technologies Corp.,61,NGSO Satellite,114863468,164090725,114863468,164090725
430077,Stanfield Technologies LLC,70,Unlicensed Fixed Wireless,11273,12286,0,0
430078,"STS Broadband, LLC",50,Fiber to the Premises,0,0,3,4
430078,"STS Broadband, LLC",70,Unlicensed Fixed Wireless,158,203,11,14
430079,"Susquehanna Broadband, LLC",50,Fiber to the Premises,5,6,5,6
430079,"Susquehanna Broadband, LLC",72,LBR Fixed Wireless,16507,21782,16507,21782
430080,Tarin Strategies LLC,70,Unlicensed Fixed Wireless,2510,2875,0,0
430082,"Texas Rural Internet, LLC",50,Fiber to the Premises,0,0,1,2
430082,"Texas Rural Internet, LLC",70,Unlicensed Fixed Wireless,2981,4308,1988,3081
430083,Tilson Technology Management,50,Fiber to the Premises,1186,1366,1186,1366
430085,"TNT-WIFI, LLC",70,Unlicensed Fixed Wireless,3858,4479,3858,4479
430086,Tombigbee Electric Power Association,50,Fiber to the Premises,42239,50173,8018,11720
430088,iSpeed Broadband LLC,70,Unlicensed Fixed Wireless,27,30,0,0
430089,"Project A, Inc.",70,Unlicensed Fixed Wireless,31684,41768,31684,41768
430090,"U.S. Electric & Communications, LLC",70,Unlicensed Fixed Wireless,86,88,86,88
430092,VITALink LLC,50,Fiber to the Premises,2553,4220,2553,4220
430098,"WV AirNet, LLC",50,Fiber to the Premises,4763,6703,0,0
430099,"Z3N, LLC",40,Cable,614,667,614,667
430099,"Z3N, LLC",50,Fiber to the Premises,308,374,308,374
430099,"Z3N, LLC",70,Unlicensed Fixed Wireless,483,557,483,557
430100,"Zavala Communications, LLC",70,Unlicensed Fixed Wireless,187,320,187,320
430101,Zoom Fiber,50,Fiber to the Premises,1618,1855,1618,1855
430109,Centric Infrastructure Group LLC,50,Fiber to the Premises,1145,1334,5,5
430110,"Clay County Connect, Inc.",50,Fiber to the Premises,9904,11028,3831,4956
430114,"Conexon Connect, LLC",50,Fiber to the Premises,107838,119841,107838,119841
430121,"Epic Touch Co., Inc.",50,Fiber to the Premises,1521,1974,1778,2380
430123,Fond du Lac Band of Lake Superior Chippewa,50,Fiber to the Premises,1604,2192,1796,2393
430129,"Hometown Cable Company, LLC",50,Fiber to the Premises,4288,5039,880,1231
430129,"Hometown Cable Company, LLC",70,Unlicensed Fixed Wireless,48480,55052,8852,10231
430130,Hood River Electric Cooperative,50,Fiber to the Premises,1531,2019,1531,2019
430130,Hood River Electric Cooperative,70,Unlicensed Fixed Wireless,2099,2520,2099,2520
430139,"Live Wire Networks, Inc.",72,LBR Fixed Wireless,236512,445057,236512,445057
430160,South Georgia Governmental Services Authority,50,Fiber to the Premises,0,0,2,2
430166,"United Electric Cooperative Services, Inc.",50,Fiber to the Premises,52429,61269,52429,61269
430174,"TEO Communications, Inc.",40,Cable,0,0,3,20
430175,White Cloud Networks,71,Licensed Fixed Wireless,54850,68681,54850,68681
430176,"Wisper ISP, Inc.",50,Fiber to the Premises,431,471,431,471
430176,"Wisper ISP, Inc.",70,Unlicensed Fixed Wireless,222584,283457,222584,283457
430176,"Wisper ISP, Inc.",71,Licensed Fixed Wireless,112719,136836,112719,136836
430176,"Wisper ISP, Inc.",72,LBR Fixed Wireless,474640,581800,474640,581800
430178,"Tier Two Communications, LLC",70,Unlicensed Fixed Wireless,698,719,698,719
430179,County of Orangeburg,50,Fiber to the Premises,5535,6457,5535,6457
430181,"CIBL, Inc.",50,Fiber to the Premises,196,301,196,301
430185,Angeles Enterprises,50,Fiber to the Premises,41397,51183,41397,51183
430185,Angeles Enterprises,70,Unlicensed Fixed Wireless,37052,45781,37052,45781
430186,ALE-NET Inc.,70,Unlicensed Fixed Wireless,16544,20562,16544,20562
430193,"D and B Broadband, LLC",50,Fiber to the Premises,9,9,9,9
430193,"D and B Broadband, LLC",70,Unlicensed Fixed Wireless,44,65,44,65
430195,"Grant County PowerNet, Inc.",50,Fiber to the Premises,38980,47106,38980,47106
430196,"Community Cable & Broadband, Inc. (OK)",40,Cable,11950,13374,11950,13374
430197,Hotspot IT Services LLC,70,Unlicensed Fixed Wireless,144,148,144,148
430198,I.H.M. Eagle Corp.,70,Unlicensed Fixed Wireless,755,847,716,800
430199,"InNet Connections, Inc.",70,Unlicensed Fixed Wireless,341073,557576,341073,557576
430202,"Jackson Broadband, Inc.",40,Cable,575,685,575,685
430203,Kennett Board of Public Works,50,Fiber to the Premises,4822,5644,4822,5644
430204,Lake Bruin Wireless LLC,70,Unlicensed Fixed Wireless,2284,2521,810,990
430208,RayNet Inc.,50,Fiber to the Premises,2170,2475,2170,2475
430209,Rimrock Wireless,70,Unlicensed Fixed Wireless,239,272,208,236
430209,Rimrock Wireless,72,LBR Fixed Wireless,5037,7210,5037,7210
430213,Speedy Net,50,Fiber to the Premises,55,75,55,75
430213,Speedy Net,70,Unlicensed Fixed Wireless,168034,228028,168034,228028
430216,"The Smart Community Initiative, Inc.",70,Unlicensed Fixed Wireless,7,529,3,417
430219,TriTech Wireless LLC,70,Unlicensed Fixed Wireless,145,158,14,19
430221,Washtenaw Fiber Properties LLC,50,Fiber to the Premises,464,509,464,509
430222,"Wireless Partners Holdings, LLC",71,Licensed Fixed Wireless,96911,116725,9501,16584
430224,4NET Inc.,70,Unlicensed Fixed Wireless,61956,77181,61956,77181
430225,AMF Enterprises LLC,70,Unlicensed Fixed Wireless,4254,4814,4254,4814
430226,Dualnet Inc.,70,Unlicensed Fixed Wireless,7870,11690,7870,11690
430230,"Telespan, LLC",70,Unlicensed Fixed Wireless,85621,123634,85621,123634
430232,South East Wireless LLC,71,Licensed Fixed Wireless,3217,3508,3217,3508
430234,World Connections PR,70,Unlicensed Fixed Wireless,93543,126253,93543,126253
430237,G&B Networks Solutions Inc.,70,Unlicensed Fixed Wireless,9470,13511,0,0
430240,CDE Lightband,50,Fiber to the Premises,64893,87135,64893,87135
440000,"First American Holdings, Inc.",10,Copper,2036,2140,2036,2140
440000,"First American Holdings, Inc.",50,Fiber to the Premises,742,830,742,830
440000,"First American Holdings, Inc.",70,Unlicensed Fixed Wireless,3132,3341,3132,3341
440004,"4-County Fiber, LLC",50,Fiber to the Premises,32004,41728,7569,11482
440017,City of Hillsboro,50,Fiber to the Premises,4228,6834,4008,6614
440018,City of Sallisaw,50,Fiber to the Premises,3703,4871,3703,4871
440025,Craig-Botetourt Electric Cooperative,50,Fiber to the Premises,943,1007,943,1007
440027,"DE Fastlink, LLC",50,Fiber to the Premises,35318,40005,35318,40005
440029,ElektraFi LLC,71,Licensed Fixed Wireless,25605,30730,25605,30730
440030,"ERC Broadband, LLC",50,Fiber to the Premises,141,1202,410,1715
440039,"Hoyos Consulting, LLC",10,Copper,7,231,1,1
440039,"Hoyos Consulting, LLC",50,Fiber to the Premises,1,1,13,44
440039,"Hoyos Consulting, LLC",70,Unlicensed Fixed Wireless,7105,9268,45815,90945
440058,"MSEC Communications, LLC",50,Fiber to the Premises,29439,33851,29439,33851
440062,"NexGen Integrated Communications, LLC",50,Fiber to the Premises,18,610,7,289
440062,"NexGen Integrated Communications, LLC",70,Unlicensed Fixed Wireless,14,754,10,533
440063,Northcentral Electric Cooperative,50,Fiber to the Premises,9459,9829,9459,9829
440099,Tishomingo County Electric Power Association,50,Fiber to the Premises,12307,13812,12307,13812
440102,"Tri-County Electric Cooperative, Inc.",50,Fiber to the Premises,19276,23121,19276,23121
440113,"AirFiber, LLC",71,Licensed Fixed Wireless,1162,1301,0,0
440114,Airwave Technologies LLC,70,Unlicensed Fixed Wireless,2935,3513,2935,3513
440114,Airwave Technologies LLC,71,Licensed Fixed Wireless,2935,3513,2935,3513
440115,"Alabama Ligthwave, Inc.",70,Unlicensed Fixed Wireless,54,98,12,23
440116,Arizona Network LLC,70,Unlicensed Fixed Wireless,12094,12328,12094,12328
440117,"Bartlett Electric Cooperative, Inc.",50,Fiber to the Premises,2825,3229,2825,3229
440117,"Bartlett Electric Cooperative, Inc.",70,Unlicensed Fixed Wireless,265,307,0,0
440119,BDA Wireless LLC,70,Unlicensed Fixed Wireless,16,16,16,16
440121,"Board of Trustees, Northern Michigan University",71,Licensed Fixed Wireless,20542,26680,20542,26680
440122,Canadian Valley Electric Cooperative,50,Fiber to the Premises,14191,15972,14191,15972
440123,Carolina Airlink LLC,70,Unlicensed Fixed Wireless,12,13,10,11
440123,Carolina Airlink LLC,72,LBR Fixed Wireless,549,566,105,108
440124,Central Florida Broadband,71,Licensed Fixed Wireless,4478,5170,0,0
440126,Choptank Electric Cooperative,50,Fiber to the Premises,6307,7252,6307,7252
440127,"City of Waupaca, WI",70,Unlicensed Fixed Wireless,10478,12556,8371,10240
440128,Connecting Point Computer Center,50,Fiber to the Premises,4001,5226,4001,5226
440128,Connecting Point Computer Center,70,Unlicensed Fixed Wireless,2803,3274,2803,3274
440132,Cullman Electric Cooperative,50,Fiber to the Premises,21936,24223,21936,24223
440133,Duke Broadband Inc.,50,Fiber to the Premises,594,621,28,36
440134,"Estherville Communications, LLC",50,Fiber to the Premises,2628,2907,2628,2907
440135,Fusion Networks,50,Fiber to the Premises,17,259,17,259
440135,Fusion Networks,70,Unlicensed Fixed Wireless,653,900,653,900
440138,GreatWave Communications,50,Fiber to the Premises,1037,1390,324,614
440140,"Halls Quality Communications, LLC",70,Unlicensed Fixed Wireless,10815,13773,10803,13761
440141,Happy Cycling LLC,70,Unlicensed Fixed Wireless,4072,6408,4040,6370
440142,Hasser Enterprises LLC,70,Unlicensed Fixed Wireless,0,0,14250,23731
440144,Horizon Broadband LLC.,70,Unlicensed Fixed Wireless,10535,13093,10535,13093
440145,"IP Solutions, Inc.",50,Fiber to the Premises,0,0,1,1
440145,"IP Solutions, Inc.",70,Unlicensed Fixed Wireless,240617,429156,240617,429156
440146,"Juvilex Communications, LLC",50,Fiber to the Premises,1,1,1,1
440148,Long Range Network,70,Unlicensed Fixed Wireless,3974,4652,3974,4652
440148,Long Range Network,71,Licensed Fixed Wireless,2202,2494,2202,2494
440149,Lyme Fiber LLC,50,Fiber to the Premises,846,923,846,923
440150,"Lynx WV, Inc.",70,Unlicensed Fixed Wireless,13830,16622,13830,16622
440151,Mifflin County Wireless,70,Unlicensed Fixed Wireless,6118,7527,5870,7245
440151,Mifflin County Wireless,72,LBR Fixed Wireless,6621,8529,6621,8529
440152,"Mobile Communication Service, Inc.",70,Unlicensed Fixed Wireless,702,742,702,742
440152,"Mobile Communication Service, Inc.",71,Licensed Fixed Wireless,702,742,702,742
440155,Natchez Trace Electric Power Association,50,Fiber to the Premises,13966,16108,13966,16108
440156,Net Doctors SC LLC,50,Fiber to the Premises,347,364,0,0
440156,Net Doctors SC LLC,70,Unlicensed Fixed Wireless,280,314,0,0
440157,New Hampton Municipal Utilities,50,Fiber to the Premises,1734,2084,1734,2084
440159,"Nikola Engineering, Inc.",50,Fiber to the Premises,19,65,19,65
440159,"Nikola Engineering, Inc.",70,Unlicensed Fixed Wireless,11961,14298,11961,14298
440162,Om Networks,50,Fiber to the Premises,154,170,154,170
440162,Om Networks,70,Unlicensed Fixed Wireless,865,1322,865,1322
440163,Ouachita Electric Cooperative/South Arkansas Telephone Company,50,Fiber to the Premises,6460,7135,6460,7135
440164,"Port 80 Internet Services, LLC",50,Fiber to the Premises,1041,1114,1041,1114
440167,Ridge Tower Network LLC,50,Fiber to the Premises,22,26,22,26
440167,Ridge Tower Network LLC,70,Unlicensed Fixed Wireless,15431,18111,15431,18111
440170,Silo Communications,50,Fiber to the Premises,16,21,16,21
440170,Silo Communications,70,Unlicensed Fixed Wireless,1168,1496,1148,1467
440171,Sky Fi Inc.,70,Unlicensed Fixed Wireless,1038,1471,1038,1471
440172,"Sprocket Networks, Inc.",10,Copper,2,150,3,23
440172,"Sprocket Networks, Inc.",50,Fiber to the Premises,180,1449,207,1124
440174,Streamline LLC,70,Unlicensed Fixed Wireless,868,906,868,906
440174,Streamline LLC,72,LBR Fixed Wireless,6269,6430,6269,6430
440175,"SysTec Wireless Communications, LLC",70,Unlicensed Fixed Wireless,6238,6515,6238,6515
440179,Ts Network,70,Unlicensed Fixed Wireless,30068,37002,30068,37002
440183,"Vicinity Solutions, Inc.",70,Unlicensed Fixed Wireless,3741,4656,3641,4521
440184,Wayne Technologies LLC,50,Fiber to the Premises,105,111,0,0
440184,Wayne Technologies LLC,72,LBR Fixed Wireless,16884,21709,0,0
440186,Direct Management Company,10,Copper,4119,4629,3941,4392
440186,Direct Management Company,40,Cable,7062,7891,7062,7891
440186,Direct Management Company,50,Fiber to the Premises,23351,24807,82136,113337
440187,Boot State Technologies,70,Unlicensed Fixed Wireless,2012,2241,1845,2055
440187,Boot State Technologies,72,LBR Fixed Wireless,1688,1923,1688,1923
440190,FIF Utah LLC,50,Fiber to the Premises,5299,6443,5299,6443
440190,FIF Utah LLC,70,Unlicensed Fixed Wireless,143929,246958,143929,246958
440190,FIF Utah LLC,72,LBR Fixed Wireless,91879,143954,91879,143954
440191,"Hopewell Internet Services, LLC",40,Cable,237,258,4,4
440193,iWi Communications,70,Unlicensed Fixed Wireless,24,24,0,0
440194,Pueblo of Nambe,71,Licensed Fixed Wireless,24,40,0,0
440195,"Mountain WiFi, LLC",70,Unlicensed Fixed Wireless,183,187,7,7
440197,"Simple Fiber, LLC",50,Fiber to the Premises,63,274,57,260
440198,Summit Digital,50,Fiber to the Premises,2991,3243,2991,3243
440198,Summit Digital,70,Unlicensed Fixed Wireless,4353,4611,4353,4611
440199,East Central Vermont Telecommunications District,50,Fiber to the Premises,22926,29057,22926,29057
440200,MHG Telco LLC,70,Unlicensed Fixed Wireless,10120,13130,10120,13130
440203,"Dialog Telecom, LLC",10,Copper,67,173,67,173
440203,"Dialog Telecom, LLC",50,Fiber to the Premises,687,2197,687,2197
440203,"Dialog Telecom, LLC",70,Unlicensed Fixed Wireless,2422,2606,2422,2606
440203,"Dialog Telecom, LLC",71,Licensed Fixed Wireless,55073,61948,55073,61948
440204,Tel-Star Communications of Florida Inc.,50,Fiber to the Premises,938,1138,0,0
450001,Federated Telephone Cooperative,50,Fiber to the Premises,9056,11027,9098,11079
450007,"9Stone, LLC",70,Unlicensed Fixed Wireless,2978,3247,2881,3141
450012,"Altitude ISP, LLC",70,Unlicensed Fixed Wireless,7638,8771,4451,4916
450012,"Altitude ISP, LLC",72,LBR Fixed Wireless,592,751,165,191
450015,Ayva Limited,10,Copper,20,20,20,20
450015,Ayva Limited,70,Unlicensed Fixed Wireless,16,16,16,16
450023,"Camellia City Fiber, LLC",50,Fiber to the Premises,1,1,1,1
450026,Central Rural Electric Cooperative,50,Fiber to the Premises,17939,20309,17939,20309
450027,"City of Buffalo, Minnesota",50,Fiber to the Premises,680,1011,680,1011
450028,"City of Pella, Iowa",50,Fiber to the Premises,3754,5056,3754,5056
450029,"Clear Creek Broadband, LLC",50,Fiber to the Premises,13,14,0,0
450029,"Clear Creek Broadband, LLC",72,LBR Fixed Wireless,1753,1846,1,1
450032,"CMA Wireless, LLC",70,Unlicensed Fixed Wireless,777,914,622,739
450032,"CMA Wireless, LLC",72,LBR Fixed Wireless,430,546,430,546
450033,CMW Wireless,50,Fiber to the Premises,312,349,312,349
450038,Cookson Hills Electric Cooperative,50,Fiber to the Premises,13294,14559,13294,14559
450039,"Costnet, Inc.",50,Fiber to the Premises,34890,49229,34890,49229
450039,"Costnet, Inc.",70,Unlicensed Fixed Wireless,134893,202160,134893,202160
450041,Designs For Learning,70,Unlicensed Fixed Wireless,185,198,39,46
